"url","Thumbnail image","Thumbnail image_alt","Thumbnail image_link","Title value","Title value_link","Title image","Title image_alt","Title image_link","Textsuccess value","Textsuccess value_link","Textinfo description","Textinfo description_link","Textwarning value","Textwarning value_link","Texterror value","Texterror value_link"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/officer-finance-accounts_34597.html","Officer (Finance & Accounts)","http://www.merojob.com/nepaljobs/officer-finance-accounts_34597.html","","",,"Himalayan Terminals Pvt. Ltd.","http://www.merojob.com/nepaljobs/officer-finance-accounts_34597.html",,,"Education: Master | Views: 282 |","http://www.merojob.com/nepaljobs/officer-finance-accounts_34597.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/officer-finance-accounts_34597.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/driver_34596.html","Driver","http://www.merojob.com/nepaljobs/driver_34596.html","","",,"Nepal Cancer Hospital & Research Center(NCHRC) Pvt. Ltd.","http://www.merojob.com/nepaljobs/driver_34596.html",,,"Education: SLC | Views: 55 |","http://www.merojob.com/nepaljobs/driver_34596.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/driver_34596.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/attendant_34595.html","Attendant","http://www.merojob.com/nepaljobs/attendant_34595.html","","",,"Nepal Cancer Hospital & Research Center(NCHRC) Pvt. Ltd.","http://www.merojob.com/nepaljobs/attendant_34595.html",,,"Education: SLC | Views: 90 |","http://www.merojob.com/nepaljobs/attendant_34595.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/attendant_34595.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/house-keeping-officer_34594.html","House Keeping Officer","http://www.merojob.com/nepaljobs/house-keeping-officer_34594.html","","",,"Nepal Cancer Hospital & Research Center(NCHRC) Pvt. Ltd.","http://www.merojob.com/nepaljobs/house-keeping-officer_34594.html",,,"Education: Bachelor | Views: 90 |","http://www.merojob.com/nepaljobs/house-keeping-officer_34594.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/house-keeping-officer_34594.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/receptionist-cum-typist_34593.html","Receptionist cum Typist","http://www.merojob.com/nepaljobs/receptionist-cum-typist_34593.html","","",,"Nepal Cancer Hospital & Research Center(NCHRC) Pvt. Ltd.","http://www.merojob.com/nepaljobs/receptionist-cum-typist_34593.html",,,"Education: Intermediate | Views: 199 |","http://www.merojob.com/nepaljobs/receptionist-cum-typist_34593.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/receptionist-cum-typist_34593.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/infection-control-nurse_34592.html","Infection Control Nurse","http://www.merojob.com/nepaljobs/infection-control-nurse_34592.html","","",,"Nepal Cancer Hospital & Research Center(NCHRC) Pvt. Ltd.","http://www.merojob.com/nepaljobs/infection-control-nurse_34592.html",,,"Education: Diploma | Views: 190 |","http://www.merojob.com/nepaljobs/infection-control-nurse_34592.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/infection-control-nurse_34592.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/medical-lab-technologist_34591.html","Medical Lab Technologist","http://www.merojob.com/nepaljobs/medical-lab-technologist_34591.html","","",,"Nepal Cancer Hospital & Research Center(NCHRC) Pvt. Ltd.","http://www.merojob.com/nepaljobs/medical-lab-technologist_34591.html",,,"Education: Bachelor | Views: 125 |","http://www.merojob.com/nepaljobs/medical-lab-technologist_34591.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/medical-lab-technologist_34591.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/assistant-pharmacist_34590.html","Assistant Pharmacist","http://www.merojob.com/nepaljobs/assistant-pharmacist_34590.html","","",,"Nepal Cancer Hospital & Research Center(NCHRC) Pvt. Ltd.","http://www.merojob.com/nepaljobs/assistant-pharmacist_34590.html",,,"Education: Diploma | Views: 87 |","http://www.merojob.com/nepaljobs/assistant-pharmacist_34590.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/assistant-pharmacist_34590.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/pharmacist_34589.html","Pharmacist","http://www.merojob.com/nepaljobs/pharmacist_34589.html","","",,"Nepal Cancer Hospital & Research Center(NCHRC) Pvt. Ltd.","http://www.merojob.com/nepaljobs/pharmacist_34589.html",,,"Education: Bachelor | Views: 174 |","http://www.merojob.com/nepaljobs/pharmacist_34589.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/pharmacist_34589.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/account-manager_34588.html","Account Manager","http://www.merojob.com/nepaljobs/account-manager_34588.html","","",,"Rapti Feed Industries Pvt. Ltd","http://www.merojob.com/nepaljobs/account-manager_34588.html",,,"Education: Bachelor | Views: 305 |","http://www.merojob.com/nepaljobs/account-manager_34588.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/account-manager_34588.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/factory-manager_34587.html","Factory Manager","http://www.merojob.com/nepaljobs/factory-manager_34587.html","","",,"Rapti Feed Industries Pvt. Ltd","http://www.merojob.com/nepaljobs/factory-manager_34587.html",,,"Education: Bachelor | Views: 141 |","http://www.merojob.com/nepaljobs/factory-manager_34587.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/factory-manager_34587.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/mathsscience-teacher-hostel_34586.html","Maths/Science Teacher (Hostel)","http://www.merojob.com/nepaljobs/mathsscience-teacher-hostel_34586.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/mathsscience-teacher-hostel_34586.html",,,"Education: Bachelor | Views: 142 |","http://www.merojob.com/nepaljobs/mathsscience-teacher-hostel_34586.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/mathsscience-teacher-hostel_34586.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/maths-teacher_34585.html","Maths Teacher","http://www.merojob.com/nepaljobs/maths-teacher_34585.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/maths-teacher_34585.html",,,"Education: Bachelor | Views: 95 |","http://www.merojob.com/nepaljobs/maths-teacher_34585.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/maths-teacher_34585.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/journalism-teacher2-level_34584.html","Journalism Teacher(+2 Level)","http://www.merojob.com/nepaljobs/journalism-teacher2-level_34584.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/journalism-teacher2-level_34584.html",,,"Education: Bachelor | Views: 44 |","http://www.merojob.com/nepaljobs/journalism-teacher2-level_34584.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/journalism-teacher2-level_34584.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/nepali-teacher2-level_34583.html","Nepali Teacher(+2 Level)","http://www.merojob.com/nepaljobs/nepali-teacher2-level_34583.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/nepali-teacher2-level_34583.html",,,"Education: Bachelor | Views: 88 |","http://www.merojob.com/nepaljobs/nepali-teacher2-level_34583.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/nepali-teacher2-level_34583.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/english-teacher2-level_34582.html","English Teacher(+2 Level)","http://www.merojob.com/nepaljobs/english-teacher2-level_34582.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/english-teacher2-level_34582.html",,,"Education: Bachelor | Views: 104 |","http://www.merojob.com/nepaljobs/english-teacher2-level_34582.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/english-teacher2-level_34582.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/computer-teacher2-level_34581.html","Computer Teacher(+2 Level)","http://www.merojob.com/nepaljobs/computer-teacher2-level_34581.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/computer-teacher2-level_34581.html",,,"Education: Bachelor | Views: 119 |","http://www.merojob.com/nepaljobs/computer-teacher2-level_34581.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/computer-teacher2-level_34581.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/travel-tourism-teacher2-level_34580.html","Travel & Tourism Teacher(+2 Level)","http://www.merojob.com/nepaljobs/travel-tourism-teacher2-level_34580.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/travel-tourism-teacher2-level_34580.html",,,"Education: Bachelor | Views: 64 |","http://www.merojob.com/nepaljobs/travel-tourism-teacher2-level_34580.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/travel-tourism-teacher2-level_34580.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/hotel-management-teacher2-level_34579.html","Hotel Management Teacher(+2 Level)","http://www.merojob.com/nepaljobs/hotel-management-teacher2-level_34579.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/hotel-management-teacher2-level_34579.html",,,"Education: Bachelor | Views: 90 |","http://www.merojob.com/nepaljobs/hotel-management-teacher2-level_34579.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/hotel-management-teacher2-level_34579.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/economics-teacher2-level_34578.html","Economics Teacher(+2 Level)","http://www.merojob.com/nepaljobs/economics-teacher2-level_34578.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/economics-teacher2-level_34578.html",,,"Education: Bachelor | Views: 89 |","http://www.merojob.com/nepaljobs/economics-teacher2-level_34578.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/economics-teacher2-level_34578.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/accountancy-teacher2-level_34577.html","Accountancy Teacher(+2 Level)","http://www.merojob.com/nepaljobs/accountancy-teacher2-level_34577.html","","",,"Arunodaya Academy","http://www.merojob.com/nepaljobs/accountancy-teacher2-level_34577.html",,,"Education: Bachelor | Views: 91 |","http://www.merojob.com/nepaljobs/accountancy-teacher2-level_34577.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/accountancy-teacher2-level_34577.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/lab-incharge-for-chemistry_34576.html","Lab Incharge for Chemistry","http://www.merojob.com/nepaljobs/lab-incharge-for-chemistry_34576.html","","",,"A Reputed 10+2 College","http://www.merojob.com/nepaljobs/lab-incharge-for-chemistry_34576.html",,,"Education: Master | Views: 62 |","http://www.merojob.com/nepaljobs/lab-incharge-for-chemistry_34576.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/lab-incharge-for-chemistry_34576.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/assistant-lecturers-chemistry-math_34575.html","Assistant Lecturers-Chemistry & Math","http://www.merojob.com/nepaljobs/assistant-lecturers-chemistry-math_34575.html","","",,"A Reputed 10+2 College","http://www.merojob.com/nepaljobs/assistant-lecturers-chemistry-math_34575.html",,,"Education: Master | Views: 63 |","http://www.merojob.com/nepaljobs/assistant-lecturers-chemistry-math_34575.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/assistant-lecturers-chemistry-math_34575.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/lecturers-botany_34574.html","Lecturers-Botany","http://www.merojob.com/nepaljobs/lecturers-botany_34574.html","","",,"A Reputed 10+2 College","http://www.merojob.com/nepaljobs/lecturers-botany_34574.html",,,"Education: Master | Views: 29 |","http://www.merojob.com/nepaljobs/lecturers-botany_34574.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/lecturers-botany_34574.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/lecturers-english_34573.html","Lecturers-English","http://www.merojob.com/nepaljobs/lecturers-english_34573.html","","",,"A Reputed 10+2 College","http://www.merojob.com/nepaljobs/lecturers-english_34573.html",,,"Education: Master | Views: 99 |","http://www.merojob.com/nepaljobs/lecturers-english_34573.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/lecturers-english_34573.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/lecturers-nepali_34572.html","Lecturers-Nepali","http://www.merojob.com/nepaljobs/lecturers-nepali_34572.html","","",,"A Reputed 10+2 College","http://www.merojob.com/nepaljobs/lecturers-nepali_34572.html",,,"Education: Master | Views: 46 |","http://www.merojob.com/nepaljobs/lecturers-nepali_34572.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/lecturers-nepali_34572.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/assistant-coordinatorscience_34571.html","Assistant Coordinator(Science)","http://www.merojob.com/nepaljobs/assistant-coordinatorscience_34571.html","","",,"A Reputed 10+2 College","http://www.merojob.com/nepaljobs/assistant-coordinatorscience_34571.html",,,"Education: Master | Views: 69 |","http://www.merojob.com/nepaljobs/assistant-coordinatorscience_34571.html","Deadline: 2 days left","http://www.merojob.com/nepaljobs/assistant-coordinatorscience_34571.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/communication-and-marketing-officer_34570.html","Communication and Marketing Officer","http://www.merojob.com/nepaljobs/communication-and-marketing-officer_34570.html","","",,"Bird Conservation Nepal","http://www.merojob.com/nepaljobs/communication-and-marketing-officer_34570.html",,,"Education: Master | Views: 111 |","http://www.merojob.com/nepaljobs/communication-and-marketing-officer_34570.html","Deadline: 8 days left","http://www.merojob.com/nepaljobs/communication-and-marketing-officer_34570.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/botany-lab-technician_34568.html","Botany Lab Technician","http://www.merojob.com/nepaljobs/botany-lab-technician_34568.html","","",,"GEMS Institute Of Higher Education","http://www.merojob.com/nepaljobs/botany-lab-technician_34568.html",,,"Education: Bachelor | Views: 29 |","http://www.merojob.com/nepaljobs/botany-lab-technician_34568.html","Deadline: Today","http://www.merojob.com/nepaljobs/botany-lab-technician_34568.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/plus-2-teachers-marketing_34567.html","Plus 2 Teachers-Marketing","http://www.merojob.com/nepaljobs/plus-2-teachers-marketing_34567.html","","",,"GEMS Institute Of Higher Education","http://www.merojob.com/nepaljobs/plus-2-teachers-marketing_34567.html",,,"Education: Bachelor | Views: 59 |","http://www.merojob.com/nepaljobs/plus-2-teachers-marketing_34567.html","Deadline: Today","http://www.merojob.com/nepaljobs/plus-2-teachers-marketing_34567.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/plus-2-teachers-chemistry_34566.html","Plus 2 Teachers-Chemistry","http://www.merojob.com/nepaljobs/plus-2-teachers-chemistry_34566.html","","",,"GEMS Institute Of Higher Education","http://www.merojob.com/nepaljobs/plus-2-teachers-chemistry_34566.html",,,"Education: Bachelor | Views: 46 |","http://www.merojob.com/nepaljobs/plus-2-teachers-chemistry_34566.html","Deadline: Today","http://www.merojob.com/nepaljobs/plus-2-teachers-chemistry_34566.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/plus-2-teachers-accounting_34565.html","Plus 2 Teachers-Accounting","http://www.merojob.com/nepaljobs/plus-2-teachers-accounting_34565.html","","",,"GEMS Institute Of Higher Education","http://www.merojob.com/nepaljobs/plus-2-teachers-accounting_34565.html",,,"Education: Bachelor | Views: 70 |","http://www.merojob.com/nepaljobs/plus-2-teachers-accounting_34565.html","Deadline: Today","http://www.merojob.com/nepaljobs/plus-2-teachers-accounting_34565.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/a-level-teachersmathematics_34564.html","A-Level Teachers:Mathematics","http://www.merojob.com/nepaljobs/a-level-teachersmathematics_34564.html","","",,"GEMS Institute Of Higher Education","http://www.merojob.com/nepaljobs/a-level-teachersmathematics_34564.html",,,"Education: Bachelor | Views: 47 |","http://www.merojob.com/nepaljobs/a-level-teachersmathematics_34564.html","Deadline: Today","http://www.merojob.com/nepaljobs/a-level-teachersmathematics_34564.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/program-associate_34563.html","Program Associate","http://www.merojob.com/nepaljobs/program-associate_34563.html","","",,"Nepal Anti-Tuberculosis Association(NATA)","http://www.merojob.com/nepaljobs/program-associate_34563.html",,,"Education: Bachelor | Views: 375 |","http://www.merojob.com/nepaljobs/program-associate_34563.html","Deadline: 7 days left","http://www.merojob.com/nepaljobs/program-associate_34563.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/program-associate_34562.html","Program Associate","http://www.merojob.com/nepaljobs/program-associate_34562.html","","",,"Nepal Anti-Tuberculosis Association(NATA)","http://www.merojob.com/nepaljobs/program-associate_34562.html",,,"Education: Bachelor | Views: 257 |","http://www.merojob.com/nepaljobs/program-associate_34562.html","Deadline: 7 days left","http://www.merojob.com/nepaljobs/program-associate_34562.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/assistant-professor-management-and-entrepreneurship_34559.html","Assistant Professor-Management and Entrepreneurship","http://www.merojob.com/nepaljobs/assistant-professor-management-and-entrepreneurship_34559.html","","",,"Kathmandu University","http://www.merojob.com/nepaljobs/assistant-professor-management-and-entrepreneurship_34559.html",,,"Education: Master | Views: 84 |","http://www.merojob.com/nepaljobs/assistant-professor-management-and-entrepreneurship_34559.html","Deadline: 14 days left","http://www.merojob.com/nepaljobs/assistant-professor-management-and-entrepreneurship_34559.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/lecturer-managementfinanceaccountingquantitative-techni_34558.html","Lecturer-Management(Finance/Accounting/Quantitative Techniques)","http://www.merojob.com/nepaljobs/lecturer-managementfinanceaccountingquantitative-techni_34558.html","","",,"Kathmandu University","http://www.merojob.com/nepaljobs/lecturer-managementfinanceaccountingquantitative-techni_34558.html",,,"Education: Master | Views: 90 |","http://www.merojob.com/nepaljobs/lecturer-managementfinanceaccountingquantitative-techni_34558.html","Deadline: 14 days left","http://www.merojob.com/nepaljobs/lecturer-managementfinanceaccountingquantitative-techni_34558.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/lecturer-lawcorporatebusiness-and-others_34557.html","Lecturer-Law(Corporate/Business and others)","http://www.merojob.com/nepaljobs/lecturer-lawcorporatebusiness-and-others_34557.html","","",,"Kathmandu University","http://www.merojob.com/nepaljobs/lecturer-lawcorporatebusiness-and-others_34557.html",,,"Education: Master | Views: 37 |","http://www.merojob.com/nepaljobs/lecturer-lawcorporatebusiness-and-others_34557.html","Deadline: 14 days left","http://www.merojob.com/nepaljobs/lecturer-lawcorporatebusiness-and-others_34557.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/assistant-professor-law_34556.html","Assistant Professor-Law","http://www.merojob.com/nepaljobs/assistant-professor-law_34556.html","","",,"Kathmandu University","http://www.merojob.com/nepaljobs/assistant-professor-law_34556.html",,,"Education: Master | Views: 28 |","http://www.merojob.com/nepaljobs/assistant-professor-law_34556.html","Deadline: 14 days left","http://www.merojob.com/nepaljobs/assistant-professor-law_34556.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/_34554.html","सेक्यूरटि गार्ड","http://www.merojob.com/nepaljobs/_34554.html","","",,"शस्त्र सेक्यूरटि कम्पनी प्रा. लि.","http://www.merojob.com/nepaljobs/_34554.html",,,"Education: SLC | Views: 44 |","http://www.merojob.com/nepaljobs/_34554.html","Deadline: Today","http://www.merojob.com/nepaljobs/_34554.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/_34553.html","हेड गार्ड","http://www.merojob.com/nepaljobs/_34553.html","","",,"शस्त्र सेक्यूरटि कम्पनी प्रा. लि.","http://www.merojob.com/nepaljobs/_34553.html",,,"Education: SLC | Views: 30 |","http://www.merojob.com/nepaljobs/_34553.html","Deadline: Today","http://www.merojob.com/nepaljobs/_34553.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/_34552.html","सुपरभाइजर","http://www.merojob.com/nepaljobs/_34552.html","","",,"शस्त्र सेक्यूरटि कम्पनी प्रा. लि.","http://www.merojob.com/nepaljobs/_34552.html",,,"Education: SLC | Views: 62 |","http://www.merojob.com/nepaljobs/_34552.html","Deadline: Today","http://www.merojob.com/nepaljobs/_34552.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/trainee-assistant_34535.html","Trainee Assistant","http://www.merojob.com/nepaljobs/trainee-assistant_34535.html","","",,"Kailash Bikas Bank Ltd.","http://www.merojob.com/nepaljobs/trainee-assistant_34535.html",,,"Education: Bachelor | Views: 2921 |","http://www.merojob.com/nepaljobs/trainee-assistant_34535.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/trainee-assistant_34535.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/trainee-assistantsr-assistant-it_34534.html","Trainee Assistant/Sr. Assistant-IT","http://www.merojob.com/nepaljobs/trainee-assistantsr-assistant-it_34534.html","","",,"Kailash Bikas Bank Ltd.","http://www.merojob.com/nepaljobs/trainee-assistantsr-assistant-it_34534.html",,,"Education: Bachelor | Views: 1023 |","http://www.merojob.com/nepaljobs/trainee-assistantsr-assistant-it_34534.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/trainee-assistantsr-assistant-it_34534.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/branch-manager-officer-level_34533.html","Branch Manager-Officer Level","http://www.merojob.com/nepaljobs/branch-manager-officer-level_34533.html","","",,"Kailash Bikas Bank Ltd.","http://www.merojob.com/nepaljobs/branch-manager-officer-level_34533.html",,,"Education: Master | Views: 629 |","http://www.merojob.com/nepaljobs/branch-manager-officer-level_34533.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/branch-manager-officer-level_34533.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/head-internal-audit-managerial-level_34532.html","Head-Internal Audit-Managerial Level","http://www.merojob.com/nepaljobs/head-internal-audit-managerial-level_34532.html","","",,"Kailash Bikas Bank Ltd.","http://www.merojob.com/nepaljobs/head-internal-audit-managerial-level_34532.html",,,"Education: Bachelor | Views: 590 |","http://www.merojob.com/nepaljobs/head-internal-audit-managerial-level_34532.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/head-internal-audit-managerial-level_34532.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/mis-and-claims-administrator_34505.html","MIS and Claims Administrator","http://www.merojob.com/nepaljobs/mis-and-claims-administrator_34505.html","","",,"Call Mobility","http://www.merojob.com/nepaljobs/mis-and-claims-administrator_34505.html",,,"Education: Bachelor | Views: 152 |","http://www.merojob.com/nepaljobs/mis-and-claims-administrator_34505.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/mis-and-claims-administrator_34505.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/corporate-sales-officer_34504.html","Corporate Sales Officer","http://www.merojob.com/nepaljobs/corporate-sales-officer_34504.html","","",,"Call Mobility","http://www.merojob.com/nepaljobs/corporate-sales-officer_34504.html",,,"Education: Master | Views: 166 |","http://www.merojob.com/nepaljobs/corporate-sales-officer_34504.html","Deadline: 1 day left","http://www.merojob.com/nepaljobs/corporate-sales-officer_34504.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/legal-officer_34503.html","Legal Officer","http://www.merojob.com/nepaljobs/legal-officer_34503.html","","",,"Nepal Life Insurance Company Limited","http://www.merojob.com/nepaljobs/legal-officer_34503.html",,,"Education: Bachelor | Views: 469 |","http://www.merojob.com/nepaljobs/legal-officer_34503.html","Deadline: 3 days left","http://www.merojob.com/nepaljobs/legal-officer_34503.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/branch-in-charge_34502.html","Branch In Charge","http://www.merojob.com/nepaljobs/branch-in-charge_34502.html","","",,"Nepal Life Insurance Company Limited","http://www.merojob.com/nepaljobs/branch-in-charge_34502.html",,,"Education: Bachelor | Views: 724 |","http://www.merojob.com/nepaljobs/branch-in-charge_34502.html","Deadline: 3 days left","http://www.merojob.com/nepaljobs/branch-in-charge_34502.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/regional-managers_34501.html","Regional Managers","http://www.merojob.com/nepaljobs/regional-managers_34501.html","","",,"Nepal Life Insurance Company Limited","http://www.merojob.com/nepaljobs/regional-managers_34501.html",,,"Education: Master | Views: 287 |","http://www.merojob.com/nepaljobs/regional-managers_34501.html","Deadline: 3 days left","http://www.merojob.com/nepaljobs/regional-managers_34501.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/chartered-accountant_34500.html","Chartered Accountant","http://www.merojob.com/nepaljobs/chartered-accountant_34500.html","","",,"Nepal Life Insurance Company Limited","http://www.merojob.com/nepaljobs/chartered-accountant_34500.html",,,"Education: Bachelor | Views: 522 |","http://www.merojob.com/nepaljobs/chartered-accountant_34500.html","Deadline: 3 days left","http://www.merojob.com/nepaljobs/chartered-accountant_34500.html"
